Area Name,Date,Daily Cases,Mobility % change
"Laurens, South Carolina",2020-06-22 00:00:00,17,0.52
"Laurens, South Carolina",2020-06-23 00:00:00,15,0.49
"Laurens, South Carolina",2020-06-24 00:00:00,8,0.57
"Laurens, South Carolina",2020-06-25 00:00:00,36,0.7
"Laurens, South Carolina",2020-06-26 00:00:00,27,0.94
"Laurens, South Carolina",2020-06-27 00:00:00,31,1
"Laurens, South Carolina",2020-06-28 00:00:00,35,0.64
"Laurens, South Carolina",2020-06-29 00:00:00,15,0.62
"Laurens, South Carolina",2020-06-30 00:00:00,49,0.57
"Laurens, South Carolina",2020-07-01 00:00:00,18,0.57
"Laurens, South Carolina",2020-07-02 00:00:00,32,0.68
"Laurens, South Carolina",2020-07-03 00:00:00,25,0.97
"Laurens, South Carolina",2020-07-04 00:00:00,19,1.2
"Laurens, South Carolina",2020-07-05 00:00:00,25,0.65
"Laurens, South Carolina",2020-07-06 00:00:00,18,0.71
"Laurens, South Carolina",2020-07-07 00:00:00,18,0.58
"Laurens, South Carolina",2020-07-08 00:00:00,18,0.54
"Laurens, South Carolina",2020-07-09 00:00:00,23,0.77
"Laurens, South Carolina",2020-07-10 00:00:00,25,1.14
"Laurens, South Carolina",2020-07-11 00:00:00,41,1.8
"Laurens, South Carolina",2020-07-12 00:00:00,23,0.69
"Laurens, South Carolina",2020-07-13 00:00:00,9,0.6
"Laurens, South Carolina",2020-07-14 00:00:00,24,0.6
"Laurens, South Carolina",2020-07-15 00:00:00,31,0.62
"Laurens, South Carolina",2020-07-16 00:00:00,16,0.83
"Laurens, South Carolina",2020-07-17 00:00:00,48,1.14
"Laurens, South Carolina",2020-07-18 00:00:00,20,1.39
"Laurens, South Carolina",2020-07-19 00:00:00,16,0.71
"Laurens, South Carolina",2020-07-20 00:00:00,19,0.7
"Laurens, South Carolina",2020-07-21 00:00:00,22,0.61
"Laurens, South Carolina",2020-07-22 00:00:00,42,0.67
"Laurens, South Carolina",2020-07-23 00:00:00,31,1.01
"Laurens, South Carolina",2020-07-24 00:00:00,43,1.19
"Laurens, South Carolina",2020-07-25 00:00:00,17,0.84
"Laurens, South Carolina",2020-07-26 00:00:00,16,0.74
"Laurens, South Carolina",2020-07-27 00:00:00,13,0.62
"Laurens, South Carolina",2020-07-28 00:00:00,12,0.55
"Laurens, South Carolina",2020-07-29 00:00:00,20,0.62
"Laurens, South Carolina",2020-07-30 00:00:00,21,0.76
"Laurens, South Carolina",2020-07-31 00:00:00,13,1.09
"Laurens, South Carolina",2020-08-01 00:00:00,17,1.15
"Laurens, South Carolina",2020-08-02 00:00:00,16,0.72
"Laurens, South Carolina",2020-08-03 00:00:00,14,0.67
"Laurens, South Carolina",2020-08-04 00:00:00,8,0.7
"Laurens, South Carolina",2020-08-05 00:00:00,11,0.64
"Laurens, South Carolina",2020-08-06 00:00:00,20,0.78
"Laurens, South Carolina",2020-08-07 00:00:00,17,1.24
"Laurens, South Carolina",2020-08-08 00:00:00,19,1.35
"Laurens, South Carolina",2020-08-09 00:00:00,19,0.83
"Laurens, South Carolina",2020-08-10 00:00:00,10,0.65
"Laurens, South Carolina",2020-08-11 00:00:00,9,0.65
"Laurens, South Carolina",2020-08-12 00:00:00,4,0.72
"Laurens, South Carolina",2020-08-13 00:00:00,1,0.77
"Laurens, South Carolina",2020-08-14 00:00:00,15,1.07
"Laurens, South Carolina",2020-08-15 00:00:00,4,1.36
"Laurens, South Carolina",2020-08-16 00:00:00,4,0.79
"Laurens, South Carolina",2020-08-17 00:00:00,2,0.65
"Laurens, South Carolina",2020-08-18 00:00:00,7,0.62
"Laurens, South Carolina",2020-08-19 00:00:00,8,0.61
"Laurens, South Carolina",2020-08-20 00:00:00,0,0.72
"Laurens, South Carolina",2020-08-21 00:00:00,12,0.97
"Laurens, South Carolina",2020-08-22 00:00:00,7,1.09
"Laurens, South Carolina",2020-08-23 00:00:00,7,0.63
"Laurens, South Carolina",2020-08-24 00:00:00,4,0.58
"Laurens, South Carolina",2020-08-25 00:00:00,25,0.71
"Laurens, South Carolina",2020-08-26 00:00:00,2,0.66
"Laurens, South Carolina",2020-08-27 00:00:00,5,0.78
"Laurens, South Carolina",2020-08-28 00:00:00,15,1.13
"Laurens, South Carolina",2020-08-29 00:00:00,5,1.14
"Laurens, South Carolina",2020-08-30 00:00:00,7,0.73
"Laurens, South Carolina",2020-08-31 00:00:00,9,0.75
"Laurens, South Carolina",2020-09-01 00:00:00,7,0.66
"Laurens, South Carolina",2020-09-02 00:00:00,7,0.69
"Laurens, South Carolina",2020-09-03 00:00:00,8,0.93
"Laurens, South Carolina",2020-09-04 00:00:00,4,1.17
"Laurens, South Carolina",2020-09-05 00:00:00,13,1.09
"Laurens, South Carolina",2020-09-06 00:00:00,4,0.8
"Laurens, South Carolina",2020-09-07 00:00:00,10,0.66
"Laurens, South Carolina",2020-09-08 00:00:00,0,0.68
"Laurens, South Carolina",2020-09-09 00:00:00,,0.7
"Laurens, South Carolina",2020-09-10 00:00:00,,0.79
"Laurens, South Carolina",2020-09-11 00:00:00,,1.01
"Laurens, South Carolina",2020-09-12 00:00:00,,0.98
"Laurens, South Carolina",2020-09-13 00:00:00,,0.65
"Lee, Mississippi",,,10.679999999999998
"Lee, Mississippi",2020-03-06 00:00:00,,0.46
"Lee, Mississippi",2020-03-07 00:00:00,,0.32
"Lee, Mississippi",2020-03-08 00:00:00,,-0.15
"Lee, Mississippi",2020-03-09 00:00:00,,0.11
"Lee, Mississippi",2020-03-10 00:00:00,,0.06
"Lee, Mississippi",2020-03-11 00:00:00,,0.03
"Lee, Mississippi",2020-03-12 00:00:00,,0.1
"Lee, Mississippi",2020-03-13 00:00:00,,0.45
"Lee, Mississippi",2020-03-14 00:00:00,,0.62
"Lee, Mississippi",2020-03-15 00:00:00,,0
"Lee, Mississippi",2020-03-16 00:00:00,,0.03
"Lee, Mississippi",2020-03-17 00:00:00,,0.08
"Lee, Mississippi",2020-03-18 00:00:00,,0.12
"Lee, Mississippi",2020-03-19 00:00:00,,0.24
"Lee, Mississippi",2020-03-20 00:00:00,1,0.51
"Lee, Mississippi",2020-03-21 00:00:00,4,0.81
"Lee, Mississippi",2020-03-22 00:00:00,1,0.06
"Lee, Mississippi",2020-03-23 00:00:00,2,0.02
"Lee, Mississippi",2020-03-24 00:00:00,4,0.12
"Lee, Mississippi",2020-03-25 00:00:00,2,0.13
"Lee, Mississippi",2020-03-26 00:00:00,1,0.24
"Lee, Mississippi",2020-03-27 00:00:00,0,0.59
"Lee, Mississippi",2020-03-28 00:00:00,2,1
"Lee, Mississippi",2020-03-29 00:00:00,4,0.04
"Lee, Mississippi",2020-03-30 00:00:00,2,0.2
"Lee, Mississippi",2020-03-31 00:00:00,1,0.2
"Lee, Mississippi",2020-04-01 00:00:00,1,0.17
"Lee, Mississippi",2020-04-02 00:00:00,0,0.21
"Lee, Mississippi",2020-04-03 00:00:00,1,0.34
"Lee, Mississippi",2020-04-04 00:00:00,2,0.28
"Lee, Mississippi",2020-04-05 00:00:00,2,-0.11
"Lee, Mississippi",2020-04-06 00:00:00,0,-0.03
"Lee, Mississippi",2020-04-07 00:00:00,8,-0.12
"Lee, Mississippi",2020-04-08 00:00:00,2,-0.14
"Lee, Mississippi",2020-04-09 00:00:00,0,-0.12
"Lee, Mississippi",2020-04-10 00:00:00,1,-0.07
"Lee, Mississippi",2020-04-11 00:00:00,1,-0.25
"Lee, Mississippi",2020-04-12 00:00:00,1,-0.54
"Lee, Mississippi",2020-04-13 00:00:00,3,-0.41
"Lee, Mississippi",2020-04-14 00:00:00,0,-0.4
"Lee, Mississippi",2020-04-15 00:00:00,0,-0.35
"Lee, Mississippi",2020-04-16 00:00:00,2,-0.28
"Lee, Mississippi",2020-04-17 00:00:00,1,-0.22
"Lee, Mississippi",2020-04-18 00:00:00,5,-0.35
"Lee, Mississippi",2020-04-19 00:00:00,6,-0.49
"Lee, Mississippi",2020-04-20 00:00:00,3,-0.31
"Lee, Mississippi",2020-04-21 00:00:00,1,-0.31
"Lee, Mississippi",2020-04-22 00:00:00,0,-0.29
"Lee, Mississippi",2020-04-23 00:00:00,2,-0.27
"Lee, Mississippi",2020-04-24 00:00:00,4,-0.25
"Lee, Mississippi",2020-04-25 00:00:00,2,-0.49
"Lee, Mississippi",2020-04-26 00:00:00,0,-0.54
"Lee, Mississippi",2020-04-27 00:00:00,0,-0.38
"Lee, Mississippi",2020-04-28 00:00:00,0,-0.37
"Lee, Mississippi",2020-04-29 00:00:00,0,-0.34
"Lee, Mississippi",2020-04-30 00:00:00,0,-0.26
"Lee, Mississippi",2020-05-01 00:00:00,0,-0.23
"Lee, Mississippi",2020-05-02 00:00:00,0,-0.39
"Lee, Mississippi",2020-05-03 00:00:00,0,-0.71
"Lee, Mississippi",2020-05-04 00:00:00,0,-0.31
"Lee, Mississippi",2020-05-05 00:00:00,3,-0.31
"Lee, Mississippi",2020-05-06 00:00:00,0,-0.23
"Lee, Mississippi",2020-05-07 00:00:00,0,-0.17
"Lee, Mississippi",2020-05-08 00:00:00,2,-0.1
"Lee, Mississippi",2020-05-09 00:00:00,1,-0.24
"Lee, Mississippi",2020-05-10 00:00:00,0,-0.51
"Lee, Mississippi",2020-05-11 00:00:00,2,-0.18
"Lee, Mississippi",2020-05-12 00:00:00,1,-0.13
"Lee, Mississippi",2020-05-13 00:00:00,0,-0.21
"Lee, Mississippi",2020-05-14 00:00:00,2,-0.15
"Lee, Mississippi",2020-05-15 00:00:00,2,0.01
"Lee, Mississippi",2020-05-16 00:00:00,4,-0.18
"Lee, Mississippi",2020-05-17 00:00:00,4,-0.34
"Lee, Mississippi",2020-05-18 00:00:00,0,-0.09
"Lee, Mississippi",2020-05-19 00:00:00,3,-0.06
"Lee, Mississippi",2020-05-20 00:00:00,0,-0.12
"Lee, Mississippi",2020-05-21 00:00:00,1,0.04
"Lee, Mississippi",2020-05-22 00:00:00,2,0.15
"Lee, Mississippi",2020-05-23 00:00:00,2,0.01
"Lee, Mississippi",2020-05-24 00:00:00,3,-0.22
"Lee, Mississippi",2020-05-25 00:00:00,4,0.05
"Lee, Mississippi",2020-05-26 00:00:00,5,0.06
"Lee, Mississippi",2020-05-27 00:00:00,4,0.11
"Lee, Mississippi",2020-05-28 00:00:00,7,0.17
"Lee, Mississippi",2020-05-29 00:00:00,15,0.25
"Lee, Mississippi",2020-05-30 00:00:00,10,0.18
"Lee, Mississippi",2020-05-31 00:00:00,4,-0.22
"Lee, Mississippi",2020-06-01 00:00:00,1,
"Lee, Mississippi",2020-06-02 00:00:00,11,
"Lee, Mississippi",2020-06-03 00:00:00,20,0.25
"Lee, Mississippi",2020-06-04 00:00:00,9,0.3
"Lee, Mississippi",2020-06-05 00:00:00,3,0.48
"Lee, Mississippi",2020-06-06 00:00:00,23,0.35
"Lee, Mississippi",2020-06-07 00:00:00,4,-0.04
"Lee, Mississippi",2020-06-08 00:00:00,13,0.36
"Lee, Mississippi",2020-06-09 00:00:00,11,0.37
"Lee, Mississippi",2020-06-10 00:00:00,13,0.38
"Lee, Mississippi",2020-06-11 00:00:00,0,0.45
"Lee, Mississippi",2020-06-12 00:00:00,26,0.65
"Lee, Mississippi",2020-06-13 00:00:00,5,0.5
"Lee, Mississippi",2020-06-14 00:00:00,4,0.09
"Lee, Mississippi",2020-06-15 00:00:00,5,0.15
"Lee, Mississippi",2020-06-16 00:00:00,9,0.3
"Lee, Mississippi",2020-06-17 00:00:00,20,0.32
"Lee, Mississippi",2020-06-18 00:00:00,0,0.44
"Lee, Mississippi",2020-06-19 00:00:00,0,0.72
"Lee, Mississippi",2020-06-20 00:00:00,0,0.56
"Lee, Mississippi",2020-06-21 00:00:00,0,0.1
"Lee, Mississippi",2020-06-22 00:00:00,44,0.41
"Lee, Mississippi",2020-06-23 00:00:00,14,0.43
"Lee, Mississippi",2020-06-24 00:00:00,15,0.46
"Lee, Mississippi",2020-06-25 00:00:00,26,0.48
"Lee, Mississippi",2020-06-26 00:00:00,8,0.74
"Lee, Mississippi",2020-06-27 00:00:00,10,0.93
"Lee, Mississippi",2020-06-28 00:00:00,5,0.23
"Lee, Mississippi",2020-06-29 00:00:00,8,0.33
"Lee, Mississippi",2020-06-30 00:00:00,17,0.48
"Lee, Mississippi",2020-07-01 00:00:00,16,0.54
"Lee, Mississippi",2020-07-02 00:00:00,25,0.59
"Lee, Mississippi",2020-07-03 00:00:00,14,0.98
"Lee, Mississippi",2020-07-04 00:00:00,15,1.25
"Lee, Mississippi",2020-07-05 00:00:00,0,0.44
"Lee, Mississippi",2020-07-06 00:00:00,5,0.59
"Lee, Mississippi",2020-07-07 00:00:00,10,0.58
"Lee, Mississippi",2020-07-08 00:00:00,13,0.57
"Lee, Mississippi",2020-07-09 00:00:00,11,0.69
"Lee, Mississippi",2020-07-10 00:00:00,14,1.04
"Lee, Mississippi",2020-07-11 00:00:00,12,1.03
"Lee, Mississippi",2020-07-12 00:00:00,16,0.32
"Lee, Mississippi",2020-07-13 00:00:00,2,0.44
"Lee, Mississippi",2020-07-14 00:00:00,10,0.56
"Lee, Mississippi",2020-07-15 00:00:00,22,0.58
"Lee, Mississippi",2020-07-16 00:00:00,33,0.69
"Lee, Mississippi",2020-07-17 00:00:00,33,0.94
"Lee, Mississippi",2020-07-18 00:00:00,19,0.91
"Lee, Mississippi",2020-07-19 00:00:00,21,0.32
"Lee, Mississippi",2020-07-20 00:00:00,52,0.58
"Lee, Mississippi",2020-07-21 00:00:00,43,0.57
"Lee, Mississippi",2020-07-22 00:00:00,16,0.57
"Lee, Mississippi",2020-07-23 00:00:00,17,0.75
"Lee, Mississippi",2020-07-24 00:00:00,45,0.75
"Lee, Mississippi",2020-07-25 00:00:00,27,0.29
"Lee, Mississippi",2020-07-26 00:00:00,34,0.25
"Lee, Mississippi",2020-07-27 00:00:00,18,0.6
"Lee, Mississippi",2020-07-28 00:00:00,30,0.6
"Lee, Mississippi",2020-07-29 00:00:00,19,0.58
"Lee, Mississippi",2020-07-30 00:00:00,46,0.68
"Lee, Mississippi",2020-07-31 00:00:00,47,0.95
"Lee, Mississippi",2020-08-01 00:00:00,32,0.94
"Lee, Mississippi",2020-08-02 00:00:00,38,0.3
"Lee, Mississippi",2020-08-03 00:00:00,7,0.65
"Lee, Mississippi",2020-08-04 00:00:00,35,0.57
"Lee, Mississippi",2020-08-05 00:00:00,23,0.61
"Lee, Mississippi",2020-08-06 00:00:00,35,0.71
"Lee, Mississippi",2020-08-07 00:00:00,51,1.01
"Lee, Mississippi",2020-08-08 00:00:00,45,1.03
"Lee, Mississippi",2020-08-09 00:00:00,34,0.26
"Lee, Mississippi",2020-08-10 00:00:00,17,0.55
"Lee, Mississippi",2020-08-11 00:00:00,42,0.54
"Lee, Mississippi",2020-08-12 00:00:00,42,0.59
"Lee, Mississippi",2020-08-13 00:00:00,47,0.64
"Lee, Mississippi",2020-08-14 00:00:00,47,0.96
"Lee, Mississippi",2020-08-15 00:00:00,43,0.9
"Lee, Mississippi",2020-08-16 00:00:00,24,0.29
"Lee, Mississippi",2020-08-17 00:00:00,13,0.48
"Lee, Mississippi",2020-08-18 00:00:00,43,0.54
"Lee, Mississippi",2020-08-19 00:00:00,64,0.57
"Lee, Mississippi",2020-08-20 00:00:00,41,0.6
"Lee, Mississippi",2020-08-21 00:00:00,31,0.9
"Lee, Mississippi",2020-08-22 00:00:00,42,0.96
"Lee, Mississippi",2020-08-23 00:00:00,24,0.26
"Lee, Mississippi",2020-08-24 00:00:00,54,0.56
"Lee, Mississippi",2020-08-25 00:00:00,5,0.62
"Lee, Mississippi",2020-08-26 00:00:00,25,0.61
"Lee, Mississippi",2020-08-27 00:00:00,20,0.7
"Lee, Mississippi",2020-08-28 00:00:00,25,0.9
"Lee, Mississippi",2020-08-29 00:00:00,28,0.95
"Lee, Mississippi",2020-08-30 00:00:00,23,0.29
"Lee, Mississippi",2020-08-31 00:00:00,15,0.51
"Lee, Mississippi",2020-09-01 00:00:00,34,0.55
"Lee, Mississippi",2020-09-02 00:00:00,29,0.58
"Lee, Mississippi",2020-09-03 00:00:00,31,0.65
"Lee, Mississippi",2020-09-04 00:00:00,23,0.95
"Lee, Mississippi",2020-09-05 00:00:00,21,0.9
"Lee, Mississippi",2020-09-06 00:00:00,21,0.22
"Lee, Mississippi",2020-09-07 00:00:00,10,0.53
"Lee, Mississippi",2020-09-08 00:00:00,16,0.43
"Lee, Mississippi",2020-09-09 00:00:00,,0.48
"Lee, Mississippi",2020-09-10 00:00:00,,0.54
"Lee, Mississippi",2020-09-11 00:00:00,,0.77
"Lee, Mississippi",2020-09-12 00:00:00,,0.69
"Lee, Mississippi",2020-09-13 00:00:00,,0.17
"Leon, Florida",,,7.23
"Leon, Florida",2020-03-06 00:00:00,,0.42
"Leon, Florida",2020-03-07 00:00:00,,0.29
"Leon, Florida",2020-03-08 00:00:00,,-0.09
"Leon, Florida",2020-03-09 00:00:00,,-0.01
"Leon, Florida",2020-03-10 00:00:00,,0
"Leon, Florida",2020-03-11 00:00:00,,0.02
"Leon, Florida",2020-03-12 00:00:00,,0.07
"Leon, Florida",2020-03-13 00:00:00,,0.29
"Leon, Florida",2020-03-14 00:00:00,,0.24
"Leon, Florida",2020-03-15 00:00:00,,-0.09
"Leon, Florida",2020-03-16 00:00:00,,-0.03
"Leon, Florida",2020-03-17 00:00:00,,-0.02
"Leon, Florida",2020-03-18 00:00:00,1,-0.02
"Leon, Florida",2020-03-19 00:00:00,2,0.11
"Leon, Florida",2020-03-20 00:00:00,1,0.35
"Leon, Florida",2020-03-21 00:00:00,0,0.35
"Leon, Florida",2020-03-22 00:00:00,0,-0.03
"Leon, Florida",2020-03-23 00:00:00,1,-0.01
"Leon, Florida",2020-03-24 00:00:00,1,0.03
"Leon, Florida",2020-03-25 00:00:00,1,0.01
"Leon, Florida",2020-03-26 00:00:00,5,0.05
"Leon, Florida",2020-03-27 00:00:00,3,0.32
"Leon, Florida",2020-03-28 00:00:00,2,0.27
"Leon, Florida",2020-03-29 00:00:00,0,-0.05
"Leon, Florida",2020-03-30 00:00:00,4,0
"Leon, Florida",2020-03-31 00:00:00,5,0.02
"Leon, Florida",2020-04-01 00:00:00,6,0.05
"Leon, Florida",2020-04-02 00:00:00,2,0.1
"Leon, Florida",2020-04-03 00:00:00,4,0.23
"Leon, Florida",2020-04-04 00:00:00,3,-0.11
"Leon, Florida",2020-04-05 00:00:00,0,-0.37
"Leon, Florida",2020-04-06 00:00:00,17,-0.31
"Leon, Florida",2020-04-07 00:00:00,9,-0.33
"Leon, Florida",2020-04-08 00:00:00,4,-0.39
"Leon, Florida",2020-04-09 00:00:00,6,-0.4
"Leon, Florida",2020-04-10 00:00:00,13,-0.37
"Leon, Florida",2020-04-11 00:00:00,22,-0.47
"Leon, Florida",2020-04-12 00:00:00,7,-0.58
"Leon, Florida",2020-04-13 00:00:00,30,-0.48
"Leon, Florida",2020-04-14 00:00:00,0,-0.48
"Leon, Florida",2020-04-15 00:00:00,6,-0.5
"Leon, Florida",2020-04-16 00:00:00,9,-0.5
"Leon, Florida",2020-04-17 00:00:00,9,-0.43
"Leon, Florida",2020-04-18 00:00:00,0,-0.5
"Leon, Florida",2020-04-19 00:00:00,2,-0.6
"Leon, Florida",2020-04-20 00:00:00,8,-0.5
"Leon, Florida",2020-04-21 00:00:00,2,-0.52
"Leon, Florida",2020-04-22 00:00:00,0,-0.47
"Leon, Florida",2020-04-23 00:00:00,5,-0.48
"Leon, Florida",2020-04-24 00:00:00,16,-0.49
"Leon, Florida",2020-04-25 00:00:00,1,-0.55
"Leon, Florida",2020-04-26 00:00:00,2,-0.63
"Leon, Florida",2020-04-27 00:00:00,2,-0.54
"Leon, Florida",2020-04-28 00:00:00,1,-0.53
"Leon, Florida",2020-04-29 00:00:00,1,-0.51
"Leon, Florida",2020-04-30 00:00:00,5,-0.49
"Leon, Florida",2020-05-01 00:00:00,7,-0.44
"Leon, Florida",2020-05-02 00:00:00,7,-0.51
"Leon, Florida",2020-05-03 00:00:00,1,-0.69
"Leon, Florida",2020-05-04 00:00:00,9,-0.52
"Leon, Florida",2020-05-05 00:00:00,0,-0.51
"Leon, Florida",2020-05-06 00:00:00,0,-0.49
"Leon, Florida",2020-05-07 00:00:00,6,-0.44
"Leon, Florida",2020-05-08 00:00:00,0,-0.37
"Leon, Florida",2020-05-09 00:00:00,3,-0.46
"Leon, Florida",2020-05-10 00:00:00,2,-0.57
"Leon, Florida",2020-05-11 00:00:00,0,-0.44
"Leon, Florida",2020-05-12 00:00:00,12,-0.43
"Leon, Florida",2020-05-13 00:00:00,5,-0.43
"Leon, Florida",2020-05-14 00:00:00,4,-0.47
"Leon, Florida",2020-05-15 00:00:00,1,-0.34
"Leon, Florida",2020-05-16 00:00:00,0,-0.39
"Leon, Florida",2020-05-17 00:00:00,4,-0.52
"Leon, Florida",2020-05-18 00:00:00,10,-0.42
"Leon, Florida",2020-05-19 00:00:00,14,-0.4
"Leon, Florida",2020-05-20 00:00:00,2,-0.39
"Leon, Florida",2020-05-21 00:00:00,14,-0.32
"Leon, Florida",2020-05-22 00:00:00,9,-0.21
"Leon, Florida",2020-05-23 00:00:00,1,-0.29
"Leon, Florida",2020-05-24 00:00:00,2,-0.44
"Leon, Florida",2020-05-25 00:00:00,40,-0.31
"Leon, Florida",2020-05-26 00:00:00,3,-0.26
"Leon, Florida",2020-05-27 00:00:00,2,-0.29
"Leon, Florida",2020-05-28 00:00:00,2,-0.25
"Leon, Florida",2020-05-29 00:00:00,22,-0.17
"Leon, Florida",2020-05-30 00:00:00,5,-0.26
"Leon, Florida",2020-05-31 00:00:00,0,-0.45
"Leon, Florida",2020-06-01 00:00:00,0,
"Leon, Florida",2020-06-02 00:00:00,5,
"Leon, Florida",2020-06-03 00:00:00,17,-0.21
"Leon, Florida",2020-06-04 00:00:00,4,-0.19
"Leon, Florida",2020-06-05 00:00:00,2,-0.07
"Leon, Florida",2020-06-06 00:00:00,4,-0.14
"Leon, Florida",2020-06-07 00:00:00,4,-0.33
"Leon, Florida",2020-06-08 00:00:00,1,-0.2
"Leon, Florida",2020-06-09 00:00:00,5,-0.16
"Leon, Florida",2020-06-10 00:00:00,3,-0.24
"Leon, Florida",2020-06-11 00:00:00,5,-0.12
"Leon, Florida",2020-06-12 00:00:00,8,0.01
"Leon, Florida",2020-06-13 00:00:00,0,-0.13
"Leon, Florida",2020-06-14 00:00:00,5,-0.27
"Leon, Florida",2020-06-15 00:00:00,5,-0.29
"Leon, Florida",2020-06-16 00:00:00,9,-0.18
"Leon, Florida",2020-06-17 00:00:00,2,-0.12
"Leon, Florida",2020-06-18 00:00:00,10,-0.1
"Leon, Florida",2020-06-19 00:00:00,13,0.02
"Leon, Florida",2020-06-20 00:00:00,49,-0.05
"Leon, Florida",2020-06-21 00:00:00,16,-0.24
"Leon, Florida",2020-06-22 00:00:00,14,-0.11
"Leon, Florida",2020-06-23 00:00:00,9,-0.13
"Leon, Florida",2020-06-24 00:00:00,18,-0.09
"Leon, Florida",2020-06-25 00:00:00,28,-0.08
"Leon, Florida",2020-06-26 00:00:00,53,0.05
"Leon, Florida",2020-06-27 00:00:00,80,-0.09
"Leon, Florida",2020-06-28 00:00:00,176,-0.3
"Leon, Florida",2020-06-29 00:00:00,47,-0.09
"Leon, Florida",2020-06-30 00:00:00,116,-0.15
"Leon, Florida",2020-07-01 00:00:00,35,-0.07
"Leon, Florida",2020-07-02 00:00:00,228,-0.05
"Leon, Florida",2020-07-03 00:00:00,89,0.08
"Leon, Florida",2020-07-04 00:00:00,172,0.03
"Leon, Florida",2020-07-05 00:00:00,160,-0.17
"Leon, Florida",2020-07-06 00:00:00,72,-0.07
"Leon, Florida",2020-07-07 00:00:00,41,-0.05
"Leon, Florida",2020-07-08 00:00:00,44,-0.05
"Leon, Florida",2020-07-09 00:00:00,92,0.03
"Leon, Florida",2020-07-10 00:00:00,114,0.16
"Leon, Florida",2020-07-11 00:00:00,85,0.01
"Leon, Florida",2020-07-12 00:00:00,102,-0.25
"Leon, Florida",2020-07-13 00:00:00,100,-0.07
"Leon, Florida",2020-07-14 00:00:00,72,-0.09
"Leon, Florida",2020-07-15 00:00:00,86,-0.04
"Leon, Florida",2020-07-16 00:00:00,103,0
"Leon, Florida",2020-07-17 00:00:00,108,0.11
"Leon, Florida",2020-07-18 00:00:00,67,0
"Leon, Florida",2020-07-19 00:00:00,121,-0.19
"Leon, Florida",2020-07-20 00:00:00,135,-0.05
"Leon, Florida",2020-07-21 00:00:00,125,-0.05
"Leon, Florida",2020-07-22 00:00:00,54,0
"Leon, Florida",2020-07-23 00:00:00,161,0.05
"Leon, Florida",2020-07-24 00:00:00,88,0.01
"Leon, Florida",2020-07-25 00:00:00,88,-0.25
"Leon, Florida",2020-07-26 00:00:00,104,-0.27
"Leon, Florida",2020-07-27 00:00:00,108,-0.07
"Leon, Florida",2020-07-28 00:00:00,81,-0.07
"Leon, Florida",2020-07-29 00:00:00,55,-0.05
"Leon, Florida",2020-07-30 00:00:00,98,0
"Leon, Florida",2020-07-31 00:00:00,69,0.09
"Leon, Florida",2020-08-01 00:00:00,123,0
"Leon, Florida",2020-08-02 00:00:00,93,-0.22
"Leon, Florida",2020-08-03 00:00:00,61,-0.06
"Leon, Florida",2020-08-04 00:00:00,41,-0.05
"Leon, Florida",2020-08-05 00:00:00,48,-0.03
"Leon, Florida",2020-08-06 00:00:00,106,0.02
"Leon, Florida",2020-08-07 00:00:00,171,0.14
"Leon, Florida",2020-08-08 00:00:00,108,0.05
"Leon, Florida",2020-08-09 00:00:00,43,-0.17
"Leon, Florida",2020-08-10 00:00:00,41,-0.04
"Leon, Florida",2020-08-11 00:00:00,110,-0.03
"Leon, Florida",2020-08-12 00:00:00,34,-0.02
"Leon, Florida",2020-08-13 00:00:00,85,0.02
"Leon, Florida",2020-08-14 00:00:00,55,0.15
"Leon, Florida",2020-08-15 00:00:00,73,0.06
"Leon, Florida",2020-08-16 00:00:00,39,-0.16
"Leon, Florida",2020-08-17 00:00:00,41,-0.02
"Leon, Florida",2020-08-18 00:00:00,73,-0.03
"Leon, Florida",2020-08-19 00:00:00,45,0.01
"Leon, Florida",2020-08-20 00:00:00,82,0.12
"Leon, Florida",2020-08-21 00:00:00,62,0.21
"Leon, Florida",2020-08-22 00:00:00,103,0.11
"Leon, Florida",2020-08-23 00:00:00,43,-0.15
"Leon, Florida",2020-08-24 00:00:00,57,0.01
"Leon, Florida",2020-08-25 00:00:00,25,0.02
"Leon, Florida",2020-08-26 00:00:00,42,0.03
"Leon, Florida",2020-08-27 00:00:00,92,0.05
"Leon, Florida",2020-08-28 00:00:00,78,0.19
"Leon, Florida",2020-08-29 00:00:00,49,0.09
"Leon, Florida",2020-08-30 00:00:00,100,-0.1
"Leon, Florida",2020-08-31 00:00:00,27,0.03
"Leon, Florida",2020-09-01 00:00:00,154,0.02
"Leon, Florida",2020-09-02 00:00:00,122,0.12
"Leon, Florida",2020-09-03 00:00:00,278,0.18
"Leon, Florida",2020-09-04 00:00:00,274,0.41
"Leon, Florida",2020-09-05 00:00:00,327,0.47
"Leon, Florida",2020-09-06 00:00:00,229,0.24
"Leon, Florida",2020-09-07 00:00:00,120,0.37
"Leon, Florida",2020-09-08 00:00:00,118,0.4
"Leon, Florida",2020-09-09 00:00:00,,0.42
"Leon, Florida",2020-09-10 00:00:00,,0.65
"Leon, Florida",2020-09-11 00:00:00,,1.08
"Leon, Florida",2020-09-12 00:00:00,,0.9
"Leon, Florida",2020-09-13 00:00:00,,0.41
"Liberty, Texas",,,13.91
"Liberty, Texas",2020-03-06 00:00:00,,0.33
"Liberty, Texas",2020-03-07 00:00:00,,0.3
"Liberty, Texas",2020-03-08 00:00:00,,0.08
